,Title,Source,Link,Excerpt,RawText,Tags,Date,PDF
0,Defend Threatened Earth Defenders in Latin America,Amnesty Canada (English),https://amnesty.ca/blog/blog-defend-threatened-earth-defenders-latin-america/,"People who speak out to defend land, water and forests in Latin America are seeking to protect the human rights and well-being of their communities. Yet, they face unprecedented attacks and killings in return. Indigenous people and racial minorities experience the greatest danger, while women...","People who speak out to defend land, water and forests in Latin America are seeking to protect the human rights and well-being of their communities. Yet, they face unprecedented attacks and killings in return. Indigenous people and racial minorities experience the greatest danger, while women defenders face gender-specific forms of aggression including sexual violence and threats against their children. 
It’s a terrifying situation, emblemized by the murder of Lenca Indigenous water defender, Berta Cáceres in Honduras. But the killing of Berta is no isolated case. The toll of earth defenders lost to deadly violence continues to grow in Honduras, Guatemala, Mexico, Colombia, Brazil and other countries in Latin America. It’s the most deadly region in the world to speak out about irresponsible logging, mining and dam projects that threaten the environment on which so many depend.  
Despite the danger, earth defenders and their communities throughout Latin America are not giving up. There is too much on the line. They continue to speak out in defence of environmental human rights and to seek solidarity in countries like ours. 
“When Canadians speak up from wherever you are, this is so important,” said Bertha Isabel, daughter of Berta Cáceres, when we spoke to her in Honduras. 
This summer, take action in solidarity with threatened earth defenders in Latin America, building connections with growing concerns everywhere about the urgent need to protect the earth on which our survival depends. 
 
Visit www.amnesty.ca/earthdefenders to find out more about the crisis for earth defenders in country after country of Latin America. This landing page includes reports, actions and other resources like an inspiring 3-minute video message from the daughters of Berta Cáceres. Book mark this page as we will be updating it with new content as it becomes available. For example, after April 30, we will be adding the story of women earth defenders speaking out about the impact of irresponsible oil development in the Amazon region of Ecuador, following the release of our new report. 
  
During the summer festival season, seek opportunities to engage solidarity action in your community via a display or action table. 
 
Download beautiful posters like the one above to attract attention. 
Collect signatures on the print petitions that can be downloaded from the links below: 
Be sure to sign our new e-action calling on Canada to be part of the solution, with action to ensure extensive Canadian trade and investment in Latin America does not exacerbate violence or violate the rights of Indigenous peoples and other communities. 
     >>> Sign the E-Action CANADA: PROTECT EARTH DEFENDERS here 
  
Check back in May for an art-in-activism solidarity project that is currently in design. 
  
Got questions, need other display materials, have a great idea you’d like to share for campaigning in solidarity with threatened Earth Defenders in Latin America? Contact Campaigner Kathy Price  
  
  
Make a gift to support human rights today.","['Blog', 'Activism Guide']","April 23, 2019",False
0,"South Africa: Less talk, more action on human rights",Amnesty Canada (English),https://amnesty.ca/news/south-africa-less-talk-more-action-on-human-rights/,"South Africa’s post-election government must put human rights at the centre of its policies or risk shackling people to the chains of unemployment, poverty and inequality for decades to come, said Amnesty International South Africa as it published 25 Years On: A Human Rights Manifesto for South...",Inspection flag,,"April 23, 2019",False
0,"Movement toward implementation of Indigenous rights declaration a cause for celebration, not alarm",Amnesty Canada (English),https://amnesty.ca/articles/movement-toward-implementation-of-indigenous-rights-declaration-a-cause-for-celebration-not-alarm/,By Grand Chief Edward John and Sheryl Lightfoot The United Nations Declaration on the Rights of Indigenous Peoples (UN Declaration) was developed through more than two decades of intensive engagement between states and Indigenous peoples from around the world. Every provision was elaborated on a...,Inspection flag,,"April 23, 2019",False
0,Myanmar: Reuters journalists’ rejected appeal a tragic denial of justice,Amnesty Canada (English),https://amnesty.ca/news/myanmar-reuters-journalists-rejected-appeal-a-tragic-denial-of-justice/,"Responding to the decision by Myanmar’s Supreme Court to uphold the conviction and seven year prison sentence of Reuters journalists Wa Lone and Kyaw Soe Oo, Nicholas Bequelin Amnesty International’s Regional Director for East and Southeast Asia said: “The Supreme Court’s rejection of Wa...",Inspection flag,,"April 23, 2019",False
0,Sri Lanka: Attacks another grim reminder of the need to tackle hate,Amnesty Canada (English),https://amnesty.ca/news/sri-lanka-attacks-another-grim-reminder-of-the-need-to-tackle-hate/,"The shocking Sunday morning bombing attacks targeting churches and hotels in three cities in Sri Lanka resulting in more than 290 deaths and leaving more than 500 people injured, is yet another grim wake-up to the intolerance and hatred surging through societies across the world, Amnesty...",Inspection flag,,"April 22, 2019",False
0,Iran: Release women’s rights defenders detained for peacefully protesting against forced veiling,Amnesty Canada (English),https://amnesty.ca/news/iran-release-womens-rights-defenders-detained-for-peacefully-protesting-against-forced-veiling/,"Iranian authorities must stop harassing, arresting and imprisoning women’s rights defenders peacefully protesting against Iran’s degrading and discriminatory forced veiling laws, and release those detained on this basis immediately and unconditionally, said Amnesty International today.  The...",Inspection flag,,"April 18, 2019",False
0,Join Amnesty in calling federal authorities about the Mount Polley mine disaster,Amnesty Canada (English),https://amnesty.ca/blog/blog-join-amnesty-calling-federal-authorities-about-mount-polley-mine-disaster/,"Amnesty Launches New “Call the Minister” Action for Justice for Mount Polley Mine Disaster Federal Ministers Wilkinson and Bennett Need to Hear From You When a disaster happens, the world watches to see how governments react and tend to the needs of people who were harmed. In the case..."," 
When a disaster happens, the world watches to see how governments react and tend to the needs of people who were harmed. In the case of the Mount Polley mine disaster Canada’s ongoing reluctance to hold those responsible to account sends a devastating message that authorities aren’t willing to put people and the environment before profit. It signals that companies, like Imperial Metals, will be rewarded with new permits, tax breaks such as hydro rate deferrals, and permit amendments, regardless of whether they respect human rights, the rights of Indigenous peoples, or clean up their pollution. 
READ MORE>> and TAKE ACTION TODAY>> 
LEARN ABOUT THE CAMPAIGN HERE>> 
Make a gift to support human rights today.","['Blog', 'Business and Human Rights', 'Corporate Accountability']","April 17, 2019",False
0,Attorney General Announcement on Asylum-Seekers is Heartless and Cruel,Amnesty Canada (English),https://amnesty.ca/news/attorney-general-announcement-on-asylum-seekers-is-heartless-and-cruel/,"Following the attorney general’s decision that individuals who seek asylum after crossing between ports of entry and pass their initial credible fear test will not be eligible for bond and could be detained indefinitely if not released on humanitarian parole, Charanya Krishnaswami, Americas...","Responding to reports that the Saudi Arabian authorities have arrested at least seven individuals, some of whom are journalists, writers and academics, Amnesty International’s Middle East Director of Research Lynn Maalouf said:
“Those arrested include Salah al-Haidar, the son of human rights activist Aziza Al-Yousef, who was temporarily released just a few days ago after more than 10 months of a terrible ordeal. Others include Abdullah al-Duhailan, a journalist, novelist and advocate for Palestinian rights and Fahad Abalkhail, who has supported the Women to Drive Campaign.
“In their continuing crackdown, it is no coincidence that the Saudi Arabian authorities are shamelessly targeting those citizens who are part and parcel of the society’s vibrant intellectual, artistic, activist landscape. By targeting them, they are signaling to their entire people that there will be zero tolerance of any form of criticism, let alone questioning, of the state’s authoritarian practices.
“We are deeply concerned for the well-being of those detained since yesterday. The Saudi Arabian government must reveal their whereabouts, ensure they are protected from torture and other ill-treatment, and allow them access to lawyers, as well as contact with their families.
“We call on the authorities to immediately disclose the charges brought against those detained, and if they are detained for their peaceful exercise of their right to freedom of expression, then they should be released immediately and unconditionally.”
Background
To date, there is no official information about the whereabouts of any of those swept in this latest crackdown, and reports of further arrests are still emerging on social media. Two of the detained individuals are dual US-Saudi citizens.
The seven people detained on Thursday are amongst a group of at least 13 Saudi Arabian writers and journalists who have been placed under travel ban since February 2019. Last month, Anas al-Mazrou, a lecturer at King Saud University was also detained after posing a question regarding the whereabouts of the detained women activists in a public panel at the Riyadh Book Fair. His whereabouts remain unknown.
****************************************
For more information or to arrange an interview, please contact: Elizabeth Berton-Hunter, Media Relations 416-363-9933 ext 332 bberton-hunter@amnesty.ca
  
Make a gift to support human rights today.","['News', 'Saudi Arabia']","April 17, 2019",False
0,Why former Sudan president Omar al-Bashir must not escape justice,Amnesty Canada (English),https://amnesty.ca/backgrounders/why-former-sudan-president-omar-al-bashir-must-not-escape-justice/,"Omar al-Bashir may have been deposed as President of Sudan after three decades of deeply repressive rule, but he has still not faced justice for the litany of grave human rights violations and crimes under international law he allegedly committed while in power. ICC arrest warrant Al-Bashir is one...","Responding to reports that the Saudi Arabian authorities have arrested at least seven individuals, some of whom are journalists, writers and academics, Amnesty International’s Middle East Director of Research Lynn Maalouf said:
“Those arrested include Salah al-Haidar, the son of human rights activist Aziza Al-Yousef, who was temporarily released just a few days ago after more than 10 months of a terrible ordeal. Others include Abdullah al-Duhailan, a journalist, novelist and advocate for Palestinian rights and Fahad Abalkhail, who has supported the Women to Drive Campaign.
“In their continuing crackdown, it is no coincidence that the Saudi Arabian authorities are shamelessly targeting those citizens who are part and parcel of the society’s vibrant intellectual, artistic, activist landscape. By targeting them, they are signaling to their entire people that there will be zero tolerance of any form of criticism, let alone questioning, of the state’s authoritarian practices.
“We are deeply concerned for the well-being of those detained since yesterday. The Saudi Arabian government must reveal their whereabouts, ensure they are protected from torture and other ill-treatment, and allow them access to lawyers, as well as contact with their families.
“We call on the authorities to immediately disclose the charges brought against those detained, and if they are detained for their peaceful exercise of their right to freedom of expression, then they should be released immediately and unconditionally.”
Background
To date, there is no official information about the whereabouts of any of those swept in this latest crackdown, and reports of further arrests are still emerging on social media. Two of the detained individuals are dual US-Saudi citizens.
The seven people detained on Thursday are amongst a group of at least 13 Saudi Arabian writers and journalists who have been placed under travel ban since February 2019. Last month, Anas al-Mazrou, a lecturer at King Saud University was also detained after posing a question regarding the whereabouts of the detained women activists in a public panel at the Riyadh Book Fair. His whereabouts remain unknown.
****************************************
For more information or to arrange an interview, please contact: Elizabeth Berton-Hunter, Media Relations 416-363-9933 ext 332 bberton-hunter@amnesty.ca
  
Make a gift to support human rights today.","['News', 'Saudi Arabia']","April 17, 2019",False
0,Libya: Release migrants and refugees trapped in detention centres amid escalating clashes,Amnesty Canada (English),https://amnesty.ca/news/libya-release-migrants-and-refugees-trapped-in-detention-centres-amid-escalating-clashes/,"Responding to a news report that more than 700 refugees and migrants in Libya were trapped in a detention centre in Qasr bin Ghasher in close proximity to intense armed clashes in Tripoli, Amnesty International’s Deputy Director for the Middle East and North Africa, Magdalena Mughrabi, said:...","Responding to reports that the Saudi Arabian authorities have arrested at least seven individuals, some of whom are journalists, writers and academics, Amnesty International’s Middle East Director of Research Lynn Maalouf said:
“Those arrested include Salah al-Haidar, the son of human rights activist Aziza Al-Yousef, who was temporarily released just a few days ago after more than 10 months of a terrible ordeal. Others include Abdullah al-Duhailan, a journalist, novelist and advocate for Palestinian rights and Fahad Abalkhail, who has supported the Women to Drive Campaign.
“In their continuing crackdown, it is no coincidence that the Saudi Arabian authorities are shamelessly targeting those citizens who are part and parcel of the society’s vibrant intellectual, artistic, activist landscape. By targeting them, they are signaling to their entire people that there will be zero tolerance of any form of criticism, let alone questioning, of the state’s authoritarian practices.
“We are deeply concerned for the well-being of those detained since yesterday. The Saudi Arabian government must reveal their whereabouts, ensure they are protected from torture and other ill-treatment, and allow them access to lawyers, as well as contact with their families.
“We call on the authorities to immediately disclose the charges brought against those detained, and if they are detained for their peaceful exercise of their right to freedom of expression, then they should be released immediately and unconditionally.”
Background
To date, there is no official information about the whereabouts of any of those swept in this latest crackdown, and reports of further arrests are still emerging on social media. Two of the detained individuals are dual US-Saudi citizens.
The seven people detained on Thursday are amongst a group of at least 13 Saudi Arabian writers and journalists who have been placed under travel ban since February 2019. Last month, Anas al-Mazrou, a lecturer at King Saud University was also detained after posing a question regarding the whereabouts of the detained women activists in a public panel at the Riyadh Book Fair. His whereabouts remain unknown.
****************************************
For more information or to arrange an interview, please contact: Elizabeth Berton-Hunter, Media Relations 416-363-9933 ext 332 bberton-hunter@amnesty.ca
  
Make a gift to support human rights today.","['News', 'Saudi Arabia']","April 15, 2019",False
0,Indonesia elections: Time to recommit to human rights,Amnesty Canada (English),https://amnesty.ca/news/indonesia-elections-time-to-recommit-to-human-rights/,"Indonesia’s next government must put human rights at the center of its policies after the serious abuses that have marred the country in recent years, Amnesty International said ahead of polling day on 17 April. With nearly 200 million registered voters expected to cast their ballots in...","Responding to reports that the Saudi Arabian authorities have arrested at least seven individuals, some of whom are journalists, writers and academics, Amnesty International’s Middle East Director of Research Lynn Maalouf said:
“Those arrested include Salah al-Haidar, the son of human rights activist Aziza Al-Yousef, who was temporarily released just a few days ago after more than 10 months of a terrible ordeal. Others include Abdullah al-Duhailan, a journalist, novelist and advocate for Palestinian rights and Fahad Abalkhail, who has supported the Women to Drive Campaign.
“In their continuing crackdown, it is no coincidence that the Saudi Arabian authorities are shamelessly targeting those citizens who are part and parcel of the society’s vibrant intellectual, artistic, activist landscape. By targeting them, they are signaling to their entire people that there will be zero tolerance of any form of criticism, let alone questioning, of the state’s authoritarian practices.
“We are deeply concerned for the well-being of those detained since yesterday. The Saudi Arabian government must reveal their whereabouts, ensure they are protected from torture and other ill-treatment, and allow them access to lawyers, as well as contact with their families.
“We call on the authorities to immediately disclose the charges brought against those detained, and if they are detained for their peaceful exercise of their right to freedom of expression, then they should be released immediately and unconditionally.”
Background
To date, there is no official information about the whereabouts of any of those swept in this latest crackdown, and reports of further arrests are still emerging on social media. Two of the detained individuals are dual US-Saudi citizens.
The seven people detained on Thursday are amongst a group of at least 13 Saudi Arabian writers and journalists who have been placed under travel ban since February 2019. Last month, Anas al-Mazrou, a lecturer at King Saud University was also detained after posing a question regarding the whereabouts of the detained women activists in a public panel at the Riyadh Book Fair. His whereabouts remain unknown.
****************************************
For more information or to arrange an interview, please contact: Elizabeth Berton-Hunter, Media Relations 416-363-9933 ext 332 bberton-hunter@amnesty.ca
  
Make a gift to support human rights today.","['News', 'Saudi Arabia']","April 15, 2019",False
0,Lebanon: Refer Torture Case to Civilian Court,Amnesty Canada (English),https://amnesty.ca/news/lebanon-refer-torture-case-to-civilian-court/,"Update: On 12 April 2019, a Lebanese military court transferred Ziad Itani’s torture complaint to a civilian court. According to article 15 of the Lebanese Code of Criminal Procedure, offenses committed by judicial police officers while performing their duties falls under the jurisdiction of...","Responding to reports that the Saudi Arabian authorities have arrested at least seven individuals, some of whom are journalists, writers and academics, Amnesty International’s Middle East Director of Research Lynn Maalouf said:
“Those arrested include Salah al-Haidar, the son of human rights activist Aziza Al-Yousef, who was temporarily released just a few days ago after more than 10 months of a terrible ordeal. Others include Abdullah al-Duhailan, a journalist, novelist and advocate for Palestinian rights and Fahad Abalkhail, who has supported the Women to Drive Campaign.
“In their continuing crackdown, it is no coincidence that the Saudi Arabian authorities are shamelessly targeting those citizens who are part and parcel of the society’s vibrant intellectual, artistic, activist landscape. By targeting them, they are signaling to their entire people that there will be zero tolerance of any form of criticism, let alone questioning, of the state’s authoritarian practices.
“We are deeply concerned for the well-being of those detained since yesterday. The Saudi Arabian government must reveal their whereabouts, ensure they are protected from torture and other ill-treatment, and allow them access to lawyers, as well as contact with their families.
“We call on the authorities to immediately disclose the charges brought against those detained, and if they are detained for their peaceful exercise of their right to freedom of expression, then they should be released immediately and unconditionally.”
Background
To date, there is no official information about the whereabouts of any of those swept in this latest crackdown, and reports of further arrests are still emerging on social media. Two of the detained individuals are dual US-Saudi citizens.
The seven people detained on Thursday are amongst a group of at least 13 Saudi Arabian writers and journalists who have been placed under travel ban since February 2019. Last month, Anas al-Mazrou, a lecturer at King Saud University was also detained after posing a question regarding the whereabouts of the detained women activists in a public panel at the Riyadh Book Fair. His whereabouts remain unknown.
****************************************
For more information or to arrange an interview, please contact: Elizabeth Berton-Hunter, Media Relations 416-363-9933 ext 332 bberton-hunter@amnesty.ca
  
Make a gift to support human rights today.","['News', 'Saudi Arabia']","April 12, 2019",False
0,USA: Transgender Military Ban is “A Shameful Step Backward”,Amnesty Canada (English),https://amnesty.ca/news/usa-transgender-military-ban-is-a-shameful-step-backward/,"In response to President Trump’s transgender military ban going into effect, Tarah Demant, director of the gender, sexuality, and identity program at Amnesty International USA, made the following statement: “The ban on transgender service members is a shameful step backward. The Trump...","Responding to reports that the Saudi Arabian authorities have arrested at least seven individuals, some of whom are journalists, writers and academics, Amnesty International’s Middle East Director of Research Lynn Maalouf said:
“Those arrested include Salah al-Haidar, the son of human rights activist Aziza Al-Yousef, who was temporarily released just a few days ago after more than 10 months of a terrible ordeal. Others include Abdullah al-Duhailan, a journalist, novelist and advocate for Palestinian rights and Fahad Abalkhail, who has supported the Women to Drive Campaign.
“In their continuing crackdown, it is no coincidence that the Saudi Arabian authorities are shamelessly targeting those citizens who are part and parcel of the society’s vibrant intellectual, artistic, activist landscape. By targeting them, they are signaling to their entire people that there will be zero tolerance of any form of criticism, let alone questioning, of the state’s authoritarian practices.
“We are deeply concerned for the well-being of those detained since yesterday. The Saudi Arabian government must reveal their whereabouts, ensure they are protected from torture and other ill-treatment, and allow them access to lawyers, as well as contact with their families.
“We call on the authorities to immediately disclose the charges brought against those detained, and if they are detained for their peaceful exercise of their right to freedom of expression, then they should be released immediately and unconditionally.”
Background
To date, there is no official information about the whereabouts of any of those swept in this latest crackdown, and reports of further arrests are still emerging on social media. Two of the detained individuals are dual US-Saudi citizens.
The seven people detained on Thursday are amongst a group of at least 13 Saudi Arabian writers and journalists who have been placed under travel ban since February 2019. Last month, Anas al-Mazrou, a lecturer at King Saud University was also detained after posing a question regarding the whereabouts of the detained women activists in a public panel at the Riyadh Book Fair. His whereabouts remain unknown.
****************************************
For more information or to arrange an interview, please contact: Elizabeth Berton-Hunter, Media Relations 416-363-9933 ext 332 bberton-hunter@amnesty.ca
  
Make a gift to support human rights today.","['News', 'Saudi Arabia']","April 12, 2019",False
