,Title,Source,Link,Excerpt,RawText,Tags,Date,PDF
0,Federal Parties Respond to Amnesty’s Top 10 Election Asks,Amnesty Canada (English),https://amnesty.ca/news/uncategorized/federal-parties-respond-to-amnestys-top-10-election-asks/,"Amnesty International has put forward our Top 10 Election Asks for the 2019 Federal Election.  We asked all the major federal parties for their positions on our election asks and sought their unequivocal support for human rights this election. To date, we have not received a response from the...","Amnesty International has put forward our Top 10 Election Asks for the 2019 Federal Election.  
We asked all the major federal parties for their positions on our election asks and sought their unequivocal support for human rights this election. 
To date, we have not received a response from the Conservative Party of Canada, the People’s Party of Canada, or the Bloq Québécois.  
To join us in making human rights an election issue, register now.  
>>> Green Party of Canada  
>>> New Democratic Party of Canada 
>>> Liberal Party of Canada  
Make a gift to support human rights today.",['News'],"October 2, 2019",False
0,Refugees and Migrants,Amnesty Canada (English),https://amnesty.ca/what-we-do/refugees-and-migrants/,"Regardless of their status in a country, both regular and irregular migrants have human rights, including the right to freedom from slavery and servitude, freedom from arbitrary detention, freedom from exploitation and forced labour, the right to freedom of assembly, the right to education for...",Inspection flag,,"October 1, 2019",False
0,Business and Human Rights,Amnesty Canada (English),https://amnesty.ca/what-we-do/corporate-accountability-and-climate-justice/,Multinational companies enjoy unprecedented power and influence around the world. There are concerns over the ways in which many of these companies benefit from economic globalization while all too often evading accountability when their operations result in environmental damage or human rights...,Inspection flag,,"October 1, 2019",False
0,Individuals at Risk,Amnesty Canada (English),https://amnesty.ca/what-we-do/individualsatrisk/,Current Cases Latest News,Inspection flag,,"October 1, 2019",False
0,Health and Human Rights,Amnesty Canada (English),https://amnesty.ca/what-we-do/health-and-human-rights/,"People around the world like Maria Teresa have their rights to access the services and care needed to live a healthy life violated through restrictions, lack of access, discrimination, and poor quality healthcare.",Inspection flag,,"October 1, 2019",False
0,Leadership/Governance,Amnesty Canada (English),https://amnesty.ca/who-we-are/leadership-governance/,"Every year, a Global Assembly is convened, where representatives of each section come together to discuss strategies, policies, vote on IB members, and share ideas and knowledge to guide the international movement.",Inspection flag,,"October 1, 2019",False
0,Financials,Amnesty Canada (English),https://amnesty.ca/who-we-are/financials/,The vast majority of Amnesty’s funding comes from individual donations.,Inspection flag,,"October 1, 2019",False
0,Contact Us,Amnesty Canada (English),https://amnesty.ca/who-we-are/contact-us/,Please note: We are unable to make any changes or cancellations to your regular donations until we validate your details over the phone. We can be reached toll-free 24/7 at 1-800-266-3789.,Inspection flag,,"October 1, 2019",False
0,FAQ,Amnesty Canada (English),https://amnesty.ca/who-we-are/faq/,"To learn more about the organization, click here. You will find additional information on our international website. ",Inspection flag,,"October 1, 2019",False
0,Amnesty’s Top 10 Election Asks,Amnesty Canada (English),https://amnesty.ca/blog/amnestys-top-10-election-asks/,"Canada will have its next federal election by October 21st, 2019. Hateful rhetoric and divisive politics are on the rise, but many human rights issues will be left off the table this election. We must make human rights an election issue. Register now to help make human rights an election issue...","Canada will have its next federal election by October 21st, 2019. 
Hateful rhetoric and divisive politics are on the rise, but many human rights issues will be left off the table this election. 
We must make human rights an election issue.  
 
Register now to help make human rights an election issue >>>  
Tweet at your local candidates >>>  
Ask your local candidates to take action on UNDRIP >>>  
Ask your local candidates to take action on the National Inquiry into Missing and Murdered Indigneous Women and Girls >>>  
RESOURCES 
Download our Top 10 Election Asks handout >>>  
Download our Election 2019 Toolkit >>>  
See responses from Federal Parties >>>  
Download our Human Rights Election Guide >>>  
Amnesty has established its top 10 election asks this federal election:  
1.         Uphold the Rights of Indigenous Peoples:  
Prioritize adoption of legislation modeled on Bill C-262 that would provide a framework for domestic implementation of the UN Declaration on the Rights of Indigenous Peoples. 
Ask your candidate: Will you commit to adopting a legislative framework for the United Nations Declaration on the Rights of Indigenous Peoples?  
  
2.         Ensure Justice for Mercury Poisoning at Grassy Narrows First Nation:         
Fulfill the commitment made by the federal government to ensure that survivors of mercury poisoning at Grassy Narrows receive the specialized care that they need and that the community as a whole is provided redress for the harms they have suffered from the poisoning of the river and decades of neglect of their basic right to health. 
Ask your candidate: Will you commit to ensuring justice for Grassy Narrows?  
   
3.         Address Gender-Based Violence:  
Develop a National Action Plan to Prevent and Address Gender-Based Violence including, as recommended by the National Inquiry into Missing and Murdered Indigenous Women and Girls, the staggeringly high levels of violence against Indigenous women, girls, and two-spirit people. 
 Ask your candidate: Will you commit to creating a national action plan to prevent and address all forms of violence against women, trans, non-binary and Two Spirit people? 
4.         End Sterilization without Consent:  
Investigate reports that Indigenous women continue to be sterilized in Canada without their free, full and informed consent, take urgent steps to end the practice, and ensure justice for survivors. 
 Ask your candidate:  Will you end the practice of sterilization of Indigenous women without their consent?  
  
5.         Protect the Rights of Refugees:  
Suspend the Canada/US Safe Third Country Agreement. 
 Ask your candidate:  Will you suspend the Safe Third Country Agreement? 
  
6.         Address Immigration Detention: 
Establish a maximum time limit on the duration of immigration detention.  
Ask your candidate:  Will you establish a maximum time limit for immigration detention?  
  
7.         Ensure Corporate Accountability for Human Rights:  
Strengthen measures for corporate human rights accountability through mandatory human rights due diligence legislation and by ensuring the Canadian Ombudsperson for Responsible Enterprise is granted full powers needed to carry out effective investigations. 
Ask your candidate:  Will you commit to ensuring corporate accountability for human rights?   
  
  
8.         Address Anti-Black Racism and Policing:  
Implement bans on racial profiling, including a stop to all random police checks. 
 Ask your candidate:  Will you support bans on racial profiling?   
  
9.         Limit Solitary Confinement:  
Ensure that no one is held in solitary confinement for longer than permitted by international norms. 
 Ask your candidate:  Will you commit to limiting solitary confinement?   
  
10.       Take Action on Human Rights and the Climate Crisis:  
Rapidly and substantially strengthen efforts to address the grave and mounting human rights implications of climate change by committing to a rapid phaseout of fossil fuel subsidies and end the use of all fossil fuels, shifting to 100% renewable energy and reaching zero emissions as soon as possible and no later than 2040; and ensuring that Canada’s transition to a zero-carbon economy respects, protects, and fulfills human rights at home and abroad, providing substantial financial and technical support to developing countries for climate change mitigation and adaptation. 
Ask your candidate: Will you take action on the climate crisis by committing to a bold plan to reach zero emissions by 2040? 
Make a gift to support human rights today.","['Blog', 'Activism Guide']","October 1, 2019",False
0,Get More People Out to Your Write for Rights AND Make it Amazing!,Amnesty Canada (English),https://amnesty.ca/blog/blog-get-more-people-out-your-write-rights-and-make-it-amazing/,So you’ve signed up to host a Write for Rights event. THANK YOU! Your time and enthusiasm means more people are taking action for human rights on December 10! (Haven’t signed up yet? You can still sign up HERE!) Planning to write on your own? Register to view our online webinar here...," 
So you’ve signed up to host a Write for Rights event. THANK YOU! Your time and enthusiasm means more people are taking action for human rights on December 10! (Haven’t signed up yet? You can still sign up HERE!) 
Planning to write on your own? Register to view our online webinar here >>  
 
We’ve put together a few tips to help you make the most of your event, whether it’s just a few people in your living room or a big event downtown! 
If you were selling tickets for your Write for Rights event, how would you publicize in advance? Those strategies will work for building up your presence on the day. Feature a Write for Rights case a day on your blogs or Facebook page. Poster the local libraries and telephone poles with news of the event. Spread the word on social media using our social media shareables.  
If you’ve registered your event, you’ll receive an email with a link to your unique event page that you can use to gather RSVPs. You can also use the “Recruit attendees on paper” tool on your event page to gather RSVPs in person. Coming Soon! Use our guide to the events website to learn more.  
We’d also love to hear your ideas for getting the word out!    
See some examples from local Amnesty organizers of how they spread the word about their Write for Rights events below. 
 
 
Facebook is great for spreading news about an event – BUT FIRST, that event needs to exist in this platform. It’s simple to create a Facebook event, and have all the details of the event available. You can use this to invite friends and family, and encourage them to invite others as well. Plus, during the event and afterwards, people can share their photos easily on the event page! 
You can also invite Amnesty Canada to be a co-host of your event to help spread the word.  
  
Contacting your local paper or television station to share about your event is easy with our Write for Rights Media Guide! Working with your local media is a great way to increase the impact of your event by telling your community about the human rights cases you care about and spurring others to take action. This guide will offer you some quick tips and materials to help you get the attention of your local media! 
Some of our local groups have had great success with building relationships with local media – see an example from our Stratford Community group below! 
 
“Oh look, it’s Amnesty!” That’s what you want people to say when they see your event. Amnesty’s signature bright yellow colour has immediate recognition. If you have Amnesty t-shirts, be sure to wear them. If you have a pull up poster, bring it along! Props get attention too – so be creative for Write for Rights. Maybe someone has a giant pencil they can lend!?For more ideas, check out photos from past events! 
 
Take time to consider your space – how can you best set it up? Have some stations for letter writing, and stations for petition signatures. This way, whether a person has 10 minutes or 2 seconds, they can easily support Write for Rights. 
When letter-writers arrive at your event, don’t leave them to wander and get lost. Put up posters and direction signs so folks can find you. (bonus tip: make the signs Amnesty yellow!) Have someone near the door to welcome people as they come, and help them get started writing letters. 
Make sure it’s obvious where people can leave their letters when they’re done. Consider decorated “mailboxes” – one domestic and one international! 
See some examples of creative mailboxes local Amnesty groups have made for Write for Rights events below for inspiration! 
(Amnesty group – Regina – mailbox) 
(Amnesty group – Toronto – mailbox) 
There are many ways you can get creative and use your space to engage new audiences and raise awareness – make sure to share your creative endeavors with us! 
 
Make it easy to write for rights! Have addressed envelopes ready or even use our printable address labels. Make sure there are plenty of Amnesty pens available. Create print-outs of the cases so people can read about who they are supporting. Have letter-writing tips and sample letters available. And finally, get your petitions ready for those who only have time for a quick signature. If possible, set up a few laptops or tablets to allow people to sign online versions of the actions. 
 
Photos are essential because they show the power of people taking action for change together. Also, it shows your community how they can get involved. Here are some tips for taking and sharing photos: 
 
Consider creating a space where participants can show their solidarity with human rights defenders. 
You could set up a simple solidarity photobooth or create a selfie photo space with props for people to write their own solidarity messages. You could also bring an old sheet and some markers/ pens/ paint brushes and encourage people to add to a solidarity banner to send to the human rights defenders.  
  
 
This idea won’t work for everyone, but if you can have a place where parents and children can both get involved – go for it! A kids’ station can be simple: paper, pencils and crayons. You could create lanterns from the drawings made and use them to decorate your space (using a simple string and peg approach!). Add a few stickers and you’re on a roll! We have created Case Sheets that are specifically for kids 9+ for the Iran, Nigeria, and Philippines cases.  
Most Write for Rights cases also include an option for sending a solidarity message to an individual or community, which is perfect for kids. They can create cards or drawings to send directly to people we’re supporting on Human Rights Day.  
 
Letter writing is great – but it can be quiet. Can you invite a local musician to play along as people gather to write? Or maybe there’s a great spoken word poet in your area you could invite out? What about your local radio station – maybe they’re interested in coming out for the event? Is your event at a school or university? Ask the debate team along, or the pep squad, or the school band.  
 
  
Keep people motivated to write with the Success Stories Slideshow, Write for Rights Videos, and Case Videos in the background. Keep a visible tally of the letters generated at your event as you go! 
  
No matter what time your event is at post a message to Twitter, Instagram, or the Facebook Event page. Amnesty activists are taking part during every hour of the day through every time zone around the globe. We’ll be retweeting and sharing your posts to capture the wave of activity as events happen across the world. Be sure to use the hashtags #write4rights and #W4R19.  
 
  
  
  
Make a gift to support human rights today.","['Blog', 'Write for Rights']","October 1, 2019",False
0,Hungary: Syrian man unjustly jailed finally allowed home to Cyprus,Amnesty Canada (English),https://amnesty.ca/news/hungary-syrian-man-unjustly-jailed-finally-allowed-home-cyprus/,"Authorities in Cyprus have finally allowed Ahmed H, a Syrian man unjustly convicted in Hungary in a blatant misuse of terrorism-related charges, to return to his family today. Responding to the news that Ahmed – who had been jailed in Hungary in 2015, would return home, Giorgos Kosmopoulos,...","Authorities in Cyprus have finally allowed Ahmed H, a Syrian man unjustly convicted in Hungary in a blatant misuse of terrorism-related charges, to return to his family today. Responding to the news that Ahmed – who had been jailed in Hungary in 2015, would return home, Giorgos Kosmopoulos, Director of Amnesty International Greece, said: 
“After four long years of separation Ahmed has finally been reunited with his family, just in time for his elder daughter’s tenth birthday. His return home to Cyprus is an overwhelming relief for the family, but he should never have been prosecuted, let alone convicted on those trumped up charges in the first place.” 
“Ahmed’s wish to bring his Syrian family to safety was what led him to be in Hungary in 2015. It is a scandal that the Hungarian government kept him away from his wife and children for so long, but after Cyprus did the right thing, today we celebrate that they are now reunited.” 
Over 24,000 people joined Amnesty International’s #BringAhmedHome campaign calling on Cyprus to permit his return 
For more information or to arrange an interview please contact: Lucy Scholey, Media Relations, Amnesty International Canada (English branch), 613-744-7667 ext. 236, lscholey@amnesty.ca
Background  
In August 2015, Ahmed left his family home in Cyprus to go and help his elderly parents and six other family members flee Syria and find safety in Europe. One month later, they found themselves among hundreds of refugees stranded at the Hungarian border after police fenced off the crossing with Serbia. 
Clashes broke out as some refugees attempted to get through. Hungary’s police responded with tear gas and water cannon, injuring dozens. Ahmed was arrested and a Hungarian court found him guilty of involvement in an “act of terror”, under Hungary’s extremely vague counter-terrorism laws, and sentenced him to 10 years in prison, later reduced to 7 years and then 5 with eligibility for early release. Amnesty International firmly believes that the application of terrorism-related charges and Ahmed’s subsequent conviction were manifestly unfounded. 
#BringAhmedHome campaign action page   
Make a gift to support human rights today.","['News', 'Hungary']","September 30, 2019",False
0,Hong Kong: Shooting of protester must be investigated amid alarming escalation of police use of force,Amnesty Canada (English),https://amnesty.ca/news/hong-kong-shooting-protester-must-be-investigated-amid-alarming-escalation-police-use-force/,"In response to the shooting of a protester by police in Hong Kong during demonstrations marking China’s National Day, leaving him in a critical condition in hospital, the Director of Amnesty International Hong Kong Man-Kei Tam said: “The shooting of a protester marks an alarming development in...","In response to the shooting of a protester by police in Hong Kong during demonstrations marking China’s National Day, leaving him in a critical condition in hospital, the Director of Amnesty International Hong Kong Man-Kei Tam said:
“The shooting of a protester marks an alarming development in the Hong Kong police’s response to protests. The Hong Kong authorities must launch a prompt and effective investigation into the sequence of events that left a teenager fighting for his life in hospital. Police should only use lethal force in response to an imminent threat of death or serious injury and only as a last resort. 
“We are urging the Hong Kong authorities to urgently review their approach in policing the protests in order to de-escalate the situation and prevent more lives being put at risk.” 
Amnesty International analyzed videos of the shooting and pinpointed the location as Hau Tei Square in Hong Kong’s Tsuen Wan area. In a short video statement the Hong Kong Police Force defended the shooting by stating that the officer felt his life was under threat: 
“As an officer felt his life was under serious threat, he fired a round at the assailant to save his own life and his colleagues’ lives.” 
Amnesty has repeatedly called for an independent and effective investigation into the police use of force over the course of the last few months of the Extradition Bill protests, including alleged torture and other ill-treatment in detention. Failure to address previous excessive use of force contributed to the current escalation in violence. Under UN guidelines, firearms may only be used to protect against an imminent threat to life or of serious injury. 
Make a gift to support human rights today.","['News', 'Hong Kong', 'Public statements']","September 30, 2019",False
0,Are federal party leaders up for debating women’s rights and gender equality?,Amnesty Canada (English),https://amnesty.ca/blog/blog-are-federal-party-leaders-debating-womens-rights-and-gender-equality-0/,"Because of persistently high levels of gender-based violence, because women are still being sterilized without their consent, because of the gender wage gap and lack of economic security for women and non-binary people… we need all candidates in the October federal election to discuss women’s...","Because of persistently high levels of gender-based violence, because women are still being sterilized without their consent, because of the gender wage gap and lack of economic security for women and non-binary people… we need all candidates in the October federal election to discuss women’s rights and gender equality issues. 
In 2015, Amnesty International was part of a coalition that advocated for such a debate. But not all parties were willing to participate in a debate on issues directly impacting half of Canada’s population. In fact, the last federal leader’s debate on women’s rights and gender equality issues was 35 years ago! 
When you engage with federal election candidates in your riding, let them know what gender equality is not yet a reality and we demand that the issues impacting women and non-binary people in Canada be directly addressed in the federal election campaign. 
What are the three key things we’re asking for? 
Where can I learn about the issues? 
 
What can I do? 
Make a gift to support human rights today.","['Blog', ""Women's Human Rights"", 'Activism Guide']","September 30, 2019",False
0,Are federal party leaders up for debating women’s rights and gender equality?,Amnesty Canada (English),https://amnesty.ca/blog/are-federal-party-leaders-up-for-debating-womens-rights-and-gender-equality/,"Because of persistently high levels of gender-based violence, because women are still being sterilized without their consent, because of the gender wage gap and lack of economic security for women and non-binary people… we need all candidates in the October federal election to discuss women’s...","Because of persistently high levels of gender-based violence, because women are still being sterilized without their consent, because of the gender wage gap and lack of economic security for women and non-binary people… we need all candidates in the October federal election to discuss women’s rights and gender equality issues. 
In 2015, Amnesty International was part of a coalition that advocated for such a debate. But not all parties were willing to participate in a debate on issues directly impacting half of Canada’s population. In fact, the last federal leader’s debate on women’s rights and gender equality issues was 35 years ago! 
When you engage with federal election candidates in your riding, let them know what gender equality is not yet a reality and we demand that the issues impacting women and non-binary people in Canada be directly addressed in the federal election campaign. 
What are the three key things we’re asking for? 
Where can I learn about the issues? 
 
What can I do? 
Make a gift to support human rights today.","['Blog', 'Activism Guide']","September 30, 2019",False
0,Ahmed H has finally winged his way home,Amnesty Canada (English),https://amnesty.ca/blog/blog-ahmed-h-has-finally-winged-his-way-home/,"Ahmed H, his wife and two daughters had found safety in Cyprus after escaping war-ravaged Syria. But he worried about his elderly parents and six other family members who were still inside Syria’s border. In August 2015, he left his young family at home in Cyprus and traveled to Turkey, intending...","Ahmed H, his wife and two daughters had found safety in Cyprus after escaping war-ravaged Syria. But he worried about his elderly parents and six other family members who were still inside Syria’s border. In August 2015, he left his young family at home in Cyprus and traveled to Turkey, intending to help the rest of his family escape from Syria too. They made their way to the Hungarian border only to find themselves stranded along with hundreds of refugees after President Orban closed the crossing from Serbia. 
Tensions rose and clashes broke out. Hungary’s police responded with tear gas and water cannon, injuring dozens. Some threw stones, including Ahmed, but news footage also clearly shows him using a megaphone to call on both sides to remain calm. Of eleven people arrested, he was the only one charged under the counter-terrorism law.  
In September 2018, a Hungarian court found him guilty of “complicity in an act of terror” and sentenced him to 10 years in prison. A retrial reduced the term to 5 years despite a glaring lack of evidence to back up the extremely serious charge. The United Nations, the European Parliament and the US State Department all expressed concern about Hungary’s deliberate misapplication of terrorism charges in Ahmed’s case. 
More than 100,000 people took action against his conviction. 
On January 19 of this year, Hungary released him from prison and asked Cyprus to take him back. He waited in a detention centre for eight months during which time Hungary threatened to return him to Syria. 
24,000 people joined a #BringAhmedHome campaign urging Cyprus to allow him to return to his family. His daughter drew the “Ahmed’s wings” picture you see here. 
On September 27, four years since he was separated from his family, the news we had been waiting for came through: he had been cleared to return home to Cyprus. He arrived at Larnaca airport early the next day for an emotional reunion with his family — and just in time for his eldest daughter’s tenth birthday. 
Make a gift to support human rights today.","['Blog', 'Good News']","September 30, 2019",False
